"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"12/13/2022","TARGET VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($14.46)"
"12/12/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"12/11/2022","SUBWAY","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($14.92)"
"12/10/2022","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.29)"
"12/9/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.22)"
"12/9/2022","YOUTUBE GURGAON","Charles Schwab US","CHARLES SCHWAB CHECKING","Rideshare","No","No","($1.64)"
"12/8/2022","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($21.67)"
"12/7/2022","ZELLE PAYMENT FROM SARAN PADMAKAR","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$779.01"
"12/6/2022","ZELLE PAYMENT FROM JAYANTH JAYARAMAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$83"
"12/6/2022","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($26)"
"12/5/2022","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($16.38)"
"12/5/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.74)"
"12/5/2022","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($33.51)"
"12/4/2022","WAWA VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($32.05)"
"12/3/2022","US EFT PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($39.99)"
"12/3/2022","PANERA BREAD P","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($6.34)"
"12/3/2022","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$33.15"
"12/2/2022","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.24)"
"12/2/2022","ROYAL BAZAAR","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($29.25)"
"12/2/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"12/2/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"12/2/2022","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"12/2/2022","PALMS ASSOCIATES RENTAL PPD ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1558.01)"
"12/1/2022","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"12/1/2022","LEMONADE I LEMONADE I","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($6.17)"
"12/1/2022","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"12/1/2022","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3466.54"
"11/30/2022","TXDPS DRIVER RECORD TX","Discover Credit Card - via Direct Web Access","DISCOVER","Auto & Transport","No","No","($7.5)"
"11/30/2022","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$66.7"
"11/30/2022","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"11/29/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.74)"
"11/29/2022","AMAZON.COM AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($95.35)"
"11/29/2022","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($358.86)"
"11/29/2022","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($215.56)"
"11/28/2022","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.33)"
"11/28/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.98)"
"11/28/2022","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($4.08)"
"11/28/2022","WALMART","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($28.21)"
"11/28/2022","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$358.86"
"11/28/2022","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($724.91)"
"11/28/2022","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$215.56"
"11/27/2022","TAMARINDVA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($22.48)"
"11/27/2022","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.61)"
"11/27/2022","SUBWAY","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.55)"
"11/27/2022","MN","Discover Credit Card - via Direct Web Access","DISCOVER","Electronics & Software","No","No","($19.07)"
"11/27/2022","STARBUCKS STORE CHARLOTTE NC","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($9.42)"
"11/27/2022","MN","Discover Credit Card - via Direct Web Access","DISCOVER","Electronics & Software","No","No","($1694.94)"
"11/26/2022","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($8.55)"
"11/26/2022","PANERA SUBD O","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.95)"
"11/26/2022","IHOP HICKORY NC","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($20.09)"
"11/25/2022","IHOP","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($16.37)"
"11/25/2022","LOVES","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.2)"
"11/25/2022","EXXONMOBIL","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($48.2)"
"11/25/2022","LEVINE CENTER FOR THE","Chase - via Direct Web API","CHASE FREEDOM","Charity","No","No","($5)"
"11/25/2022","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($155.21)"
"11/25/2022","MN","Discover Credit Card - via Direct Web Access","DISCOVER","Electronics & Software","No","No","($12.71)"
"11/25/2022","NONCHASE ATM WITHDRAW ASHL","Chase - via Direct Web API","CHASE CHECKING","Cash/ATM","No","No","($41.99)"
"11/25/2022","NONCHASE ATM FEEWITH","Chase - via Direct Web API","CHASE CHECKING","Bank Fee","No","No","($3)"
"11/24/2022","ZELLE PAYMENT TO SANDEEP PRAKASH","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($364)"
"11/24/2022","ZELLE PAYMENT TO SANDEEP PRAKASH","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($22)"
"11/24/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($31.74)"
"11/22/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.74)"
"11/22/2022","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($22)"
"11/22/2022","KRISPY KREME","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($10.64)"
"11/21/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.74)"
"11/20/2022","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($30.36)"
"11/18/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($4.99)"
"11/17/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.74)"
"11/17/2022","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.24)"
"11/17/2022","SPRINT WIRELESS KS","Discover Credit Card - via Direct Web Access","DISCOVER","Phone, Internet & Cable","No","No","($249.26)"
"11/17/2022","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.01"
"11/16/2022","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.78)"
"11/16/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"11/16/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"11/15/2022","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.35)"
"11/15/2022","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3466.53"
"11/15/2022","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($100)"
"11/14/2022","QATAR AIR","Chase - via Direct Web API","CHASE FREEDOM","Air Travel","No","No","($1448.54)"
"11/13/2022","NAWAB INDIAN CUISINE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($39.03)"
"11/13/2022","KROGER FUEL","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($30.06)"
"11/13/2022","REDEMPTION CREDIT","Chase - via Direct Web API","CHASE FREEDOM","Income","No","No","$51.31"
"11/12/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.58)"
"11/11/2022","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$100"
"11/11/2022","ROYAL BAZAAR NORFOLK VA","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($28.19)"
"11/10/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($8.95)"
"11/9/2022","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.35)"
"11/9/2022","YOUTUBE GURGAON","Charles Schwab US","CHARLES SCHWAB CHECKING","Rideshare","No","No","($1.65)"
"11/8/2022","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($23)"
"11/8/2022","VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($1.74)"
"11/8/2022","JPMORGAN CHASE EXT TRNSFR FUTURE AMOUNT TRAN ACHSD","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","$400"
"11/6/2022","ONLINE TRANSFER FROM CHK","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","$200"
"11/6/2022","ONLINE TRANSFER TO SAV","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($200)"
"11/5/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.74)"
"11/5/2022","SWAGHAT PLAZA RESTAURANT NORFOLK VA","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($18.99)"
"11/4/2022","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.24)"
"11/4/2022","ONLINE TRANSFER TO SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","($400)"
"11/4/2022","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($600)"
"11/3/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.78)"
"11/3/2022","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$600"
"11/3/2022","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$3.61"
"11/3/2022","ZELLE PAYMENT FROM SARAN PADMAKAR","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$534.06"
"11/3/2022","US EFT PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($39.99)"
"11/2/2022","CHIPOTLE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.31)"
"11/2/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.55)"
"11/2/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"11/2/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"11/2/2022","PALMS ASSOCIATES RENTAL PPD ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1545.69)"
"11/1/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.74)"
"11/1/2022","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($27)"
"11/1/2022","LEMONADE I LEMONADE I","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($6.17)"
"11/1/2022","JPMORGAN CHASE EXT TRNSFR","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","$6000"
"11/1/2022","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3494.09"
"11/1/2022","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($300)"
"10/31/2022","VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($3.57)"
"10/31/2022","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$41.75"
"10/31/2022","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"10/31/2022","ONLINE TRANSFER TO SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($6000)"
"10/31/2022","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($595.94)"
"10/31/2022","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($582.23)"
"10/29/2022","WAWA VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($30.42)"
"10/28/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($4.6)"
"10/28/2022","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.35)"
"10/28/2022","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$595.94"
"10/28/2022","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$582.23"
"10/27/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.78)"
"10/27/2022","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($197.94)"
"10/27/2022","PANERA SUBD O","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.95)"
"10/25/2022","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($27)"
"10/25/2022","JPMORGAN CHASE EXT TRNSFR FUTURE AMOUNT TRAN ACHSD","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","$400"
"10/23/2022","INTERNATIONAL INCOMING WIRE FEE","Chase - via Direct Web API","CHASE CHECKING","Bank Fee","No","No","($15)"
"10/23/2022","BOOK TRANSFER CREDIT B O THE COMMERCIAL BANK Q.S.C DOHA QATAR QA ORG PRADEEPKUMAR RANI RAMDOSS MAINTENANCE HAPPY DIWAY OCMT TRN","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$1350"
"10/22/2022","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.24)"
"10/21/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($6.91)"
"10/21/2022","SQ CITY OF NORFOLK","Chase - via Direct Web API","CHASE FREEDOM","Bills & Utilities","No","No","($1)"
"10/21/2022","ONLINE TRANSFER TO SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","($400)"
"10/21/2022","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($600)"
"10/20/2022","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$600"
"10/20/2022","ZELLE PAYMENT TO PRAGADISH KARTHIK","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($190)"
"10/19/2022","VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($10.17)"
"10/18/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.74)"
"10/18/2022","ZELLE PAYMENT TO PRAGADISH KARTHIK","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($500)"
"10/18/2022","WAWA VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($25.17)"
"10/17/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($1.74)"
"10/17/2022","REMITLY WWW.REMITLY.C WA","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($312.21)"
"10/17/2022","SPRINT WIRELESS KS","Discover Credit Card - via Direct Web Access","DISCOVER","Phone, Internet & Cable","No","No","($254.24)"
"10/17/2022","PANERA BREAD K VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($6.47)"
"10/17/2022","ZELLE PAYMENT TO PRAGADISH KARTHIK","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($500)"
"10/16/2022","EL AZTECA MEXICAN","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($20.33)"
"10/16/2022","VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($3.58)"
"10/15/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"10/15/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"10/15/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"10/15/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"10/14/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($5.51)"
"10/14/2022","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$5149.31"
"10/14/2022","CMA CGM AMERICA PAYROLL PPD ID","Chase - via Direct Web API","CHASE CHECKING","Paycheck/Salary","No","No","$2287.66"
"10/14/2022","DOORDASH FEE CREDIT","Chase - via Direct Web API","CHASE FREEDOM","Fees & Charges","No","No","$1.5"
"10/13/2022","SQ CITY OF NORFOLK","Chase - via Direct Web API","CHASE FREEDOM","Bills & Utilities","No","No","($2)"
"10/13/2022","REG MACARTHUR","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($8.99)"
"10/13/2022","REG MACARTHUR NORFOLK VA","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($11.32)"
"10/12/2022","TROPICAL SMOOTHIE CAFE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($7.35)"
"10/11/2022","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($34.46)"
"10/11/2022","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($6.25)"
"10/11/2022","JPMORGAN CHASE EXT TRNSFR FUTURE AMOUNT TRAN ACHSD","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","$400"
"10/11/2022","UPS","Chase - via Direct Web API","CHASE FREEDOM","Shipping & Handling","No","No","($7.99)"
"10/9/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($5.31)"
"10/9/2022","YOUTUBE GURGAON","Charles Schwab US","CHARLES SCHWAB CHECKING","Rideshare","No","No","($1.57)"
"10/8/2022","GREAT CLIPS AT MA","Chase - via Direct Web API","CHASE FREEDOM","Hair & Nails","No","No","($22)"
"10/8/2022","STARBUCKS STORE VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($7.47)"
"10/7/2022","VA BEACH ST GARAGE VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Parking","No","No","($4)"
"10/7/2022","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($600)"
"10/6/2022","7-ELEVEN 38165","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($6.3)"
"10/6/2022","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$600"
"10/6/2022","FIRST LANDING ST PARK","Chase - via Direct Web API","CHASE FREEDOM","Parking","No","No","($7)"
"10/6/2022","BARNES NOBLE VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Books","No","No","($5.06)"
"10/6/2022","ONLINE TRANSFER TO SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","($400)"
"10/5/2022","FOOD LION","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($34.83)"
"10/4/2022","ZELLE PAYMENT TO LEE WALKER","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($15)"
"10/4/2022","REG MACARTHUR","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($8.24)"
"10/4/2022","SQ CITY OF NORFOLK NORFOLK VA","Discover Credit Card - via Direct Web Access","DISCOVER","Bills & Utilities","No","No","($1)"
"10/4/2022","US EFT PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($39.99)"
"10/4/2022","PALMS ASSOCIATES RENTAL PPD ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1539.8)"
"10/4/2022","ZELLE PAYMENT FROM SARAN PADMAKAR","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$1454.88"
"10/3/2022","EXXONMOBIL","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($25.23)"
"10/3/2022","SQ CITY OF NORFOLK","Chase - via Direct Web API","CHASE FREEDOM","Bills & Utilities","No","No","($1)"
"10/3/2022","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$6.02"
"10/3/2022","PAYPAL INST XFER EBAY WEB ID","Chase - via Direct Web API","CHASE CHECKING","Shopping","No","No","($12.6)"
"10/1/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"10/1/2022","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"10/1/2022","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($300)"
"10/1/2022","LEMONADE I LEMONADE I","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($6.17)"
"10/1/2022","TARGET VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($27.43)"
"9/30/2022","SQ NEW BEGINNINGS TOA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($52)"
"9/30/2022","VIRGINIA BEACVA","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($12.6)"
"9/30/2022","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$32.63"
"9/30/2022","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.01"
"9/30/2022","CMA CGM AMERICA PAYROLL PPD ID","Chase - via Direct Web API","CHASE CHECKING","Paycheck/Salary","No","No","$2124.1"
"9/29/2022","SQ CITY OF NORFOLK","Chase - via Direct Web API","CHASE FREEDOM","Bills & Utilities","No","No","($2)"
"9/29/2022","REG MACARTHUR","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($8.99)"
"9/29/2022","REG MACARTHUR NORFOLK VA","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($22)"
"9/29/2022","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($291.66)"
"9/29/2022","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($283.81)"
"9/28/2022","APPLEBEES NORFOLK VA","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($16.61)"
"9/28/2022","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$291.66"
"9/28/2022","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$283.81"
"9/27/2022","EXXONMOBIL","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($25.25)"
"9/27/2022","JPMORGAN CHASE EXT TRNSFR FUTURE AMOUNT TRAN ACHSD","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Transfers","No","No","$400"
"9/27/2022","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($307.58)"
"9/27/2022","PANERA SUBD O","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($9.95)"
"9/26/2022","WALMART","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($7.61)"
